Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
744,80,3,4.248495242049359,9.463896729698588,1,1,1,1,0,0,6,2,1,3,4,5,6,46,10,0,0,6,5,1,0.0,1,3,2,2,2,3,4,444.0,5,0.0,76.0,520.0,2,4,1,3,7.288927694521257,0,0,7.288927694521257,0.0,1.0,2,0,3,1,1,6,1,1,1,4,12.0,2,2.0,480.0,1,2,2,302,0,0,0,100,0,0,10,2009,2,3,12.072541252905651
745,120,3,3.713572066704308,8.593227877692234,1,1,3,1,0,0,20,2,1,4,3,8,5,15,15,0,0,6,5,1,0.0,2,3,4,2,2,1,6,733.0,5,0.0,604.0,1337.0,2,3,1,3,7.198183577101943,0,0,7.198183577101943,1.0,0.0,2,0,2,1,2,5,4,1,1,4,15.0,2,2.0,462.0,1,2,2,96,0,70,168,0,0,0,10,2008,2,3,12.100712129872347
746,60,3,4.23410650459726,9.100860271357362,1,1,1,1,0,0,12,2,1,3,5,8,9,32,12,2,0,10,10,2,289.0,3,2,2,1,3,1,6,575.0,6,80.0,487.0,1142.0,2,4,1,3,7.069023426578259,1540,0,7.906547232368036,0.0,1.0,3,1,4,1,2,11,4,2,1,5,14.0,3,2.0,831.0,1,2,2,0,204,0,0,0,0,0,7,2008,2,3,12.610870864650634
747,60,3,4.23410650459726,9.081938657171658,1,1,1,1,0,0,13,2,1,3,5,7,5,9,9,0,0,10,10,1,0.0,2,3,4,2,2,1,6,300.0,5,0.0,652.0,952.0,2,4,1,3,6.887552571664617,1276,0,7.721348612617949,0.0,0.0,2,1,4,1,2,8,4,1,1,5,9.0,3,2.0,554.0,1,2,2,224,54,0,0,0,0,0,4,2009,2,3,12.371587084007746
748,70,1,4.174387269895637,9.367344120785848,1,1,1,1,1,0,4,2,1,3,5,7,7,129,6,1,0,5,2,1,0.0,2,3,3,1,1,1,5,0.0,5,0.0,1240.0,1240.0,1,2,0,3,7.1853870155804165,1320,0,7.878534196140362,0.0,0.0,1,1,4,1,2,8,4,1,3,2,59.0,1,4.0,864.0,1,2,0,181,0,386,0,0,0,0,5,2009,2,3,12.491172637278908
749,20,3,4.07753744390572,9.267948684596496,1,1,1,1,0,0,22,2,1,3,3,7,5,14,14,2,0,10,10,2,338.0,2,3,4,2,2,1,6,919.0,5,0.0,801.0,1720.0,2,4,1,3,7.450079569807499,0,0,7.450079569807499,1.0,0.0,2,0,3,1,2,7,4,1,1,4,14.0,3,2.0,527.0,1,2,2,240,56,154,0,0,0,0,3,2010,2,3,12.46997418931655
750,50,3,3.912023005428146,9.036582045842716,1,0,1,1,0,0,5,2,1,3,1,4,3,64,59,0,0,3,4,1,0.0,1,3,0,1,2,0,0,0.0,0,0.0,0.0,0.0,0,2,0,1,6.992096427415888,441,0,7.332369205929062,0.0,0.0,2,0,4,1,1,9,2,0,1,2,64.0,1,1.0,240.0,1,2,0,92,0,185,0,0,0,0,4,2009,2,3,11.49272275765271
751,50,1,4.007333185232471,9.082507000466299,1,0,1,1,1,0,4,2,1,3,1,4,7,100,6,0,0,2,1,1,0.0,1,3,1,1,1,1,5,0.0,5,0.0,576.0,576.0,2,3,1,3,6.674561391814426,348,0,7.038783541388542,0.0,0.0,1,0,3,1,1,7,1,0,1,0,1941.0,0,0.0,0.0,1,2,0,0,160,0,0,0,0,0,6,2010,2,3,11.477298287327077
752,60,3,4.23410650459726,8.955448122347393,1,0,1,1,0,0,13,4,1,3,5,7,5,4,4,0,0,10,10,1,0.0,2,3,4,2,2,1,5,0.0,5,0.0,660.0,660.0,2,4,1,3,6.492239835020471,660,0,7.1853870155804165,0.0,0.0,2,1,3,1,2,6,4,0,1,4,4.0,3,2.0,400.0,1,2,2,0,48,0,0,0,0,0,8,2007,2,3,11.99535161421452
753,20,3,4.3694478524670215,9.130864170474386,1,1,1,1,0,0,14,2,1,3,3,6,5,9,9,0,0,10,10,1,0.0,1,2,4,2,2,4,6,1200.0,5,0.0,279.0,1479.0,2,4,1,3,7.309212365692763,0,0,7.309212365692763,1.0,0.0,2,0,3,1,2,6,4,0,1,4,9.0,2,2.0,576.0,1,2,2,168,27,0,0,0,0,0,7,2006,2,3,12.287652632522597
754,60,3,4.382026634673881,9.234056898593499,1,0,1,1,0,0,21,2,1,3,5,8,5,1,1,0,0,10,10,2,178.0,2,3,4,2,2,2,5,0.0,5,0.0,1030.0,1030.0,2,3,1,3,6.945051063725834,1060,0,7.6487397889562425,0.0,0.0,2,1,3,1,3,8,4,1,3,4,1.0,2,3.0,878.0,1,2,2,192,52,0,0,0,0,0,3,2006,2,3,12.526342907575106
755,20,3,4.110873864173311,8.978408314628894,1,0,1,1,0,0,8,2,1,3,3,6,8,40,4,0,0,7,7,1,0.0,1,3,2,1,2,1,6,439.0,3,472.0,115.0,1026.0,2,3,1,3,6.933423025730715,0,0,6.933423025730715,1.0,0.0,1,0,3,1,2,5,4,0,1,2,40.0,2,2.0,440.0,1,2,2,171,48,0,0,0,0,0,7,2009,2,3,11.957611286231675
756,160,4,3.5263605246161616,8.080237416216702,1,0,1,1,0,0,18,2,1,4,5,6,5,10,10,0,0,4,3,2,894.0,1,3,4,2,2,1,6,381.0,5,0.0,348.0,729.0,2,3,1,3,6.60934924316738,729,0,7.293697720601438,0.0,0.0,2,1,3,1,1,6,4,0,1,2,10.0,1,2.0,440.0,1,2,2,0,24,0,0,0,0,0,3,2009,2,3,12.058152515453552
757,60,3,4.219507705176107,9.284426915328881,1,1,1,1,0,0,14,2,1,3,5,8,5,2,2,0,0,10,10,1,0.0,2,3,4,2,2,3,6,20.0,5,0.0,846.0,866.0,2,4,1,3,6.763884908562435,902,0,7.477604243197589,0.0,0.0,2,1,3,1,2,7,4,0,1,4,2.0,2,2.0,578.0,1,2,2,144,105,0,0,0,0,0,4,2009,2,3,12.26434155365415
758,60,3,4.23410650459726,9.360138737064577,1,1,1,1,4,0,6,2,1,3,5,6,5,32,32,2,0,6,5,0,328.0,1,3,2,1,2,2,1,438.0,5,0.0,234.0,672.0,2,2,1,3,6.51025834052315,714,0,7.234177179749849,0.0,0.0,2,1,3,1,1,6,4,1,1,4,32.0,3,2.0,440.0,1,2,2,335,0,0,0,0,0,0,4,2010,2,0,11.976030352524807
759,160,4,3.1780538303479458,7.731930721948486,1,0,1,1,0,0,18,2,1,1,5,7,5,9,9,0,0,4,3,2,360.0,1,3,4,2,2,1,4,549.0,5,0.0,195.0,744.0,2,3,1,3,6.6293632534374485,744,0,7.313886831633462,0.0,0.0,2,1,3,1,1,6,4,0,1,2,9.0,1,2.0,440.0,1,2,2,0,0,0,0,0,0,0,8,2008,2,3,12.097373228606832
760,60,3,4.174387269895637,9.413852481341165,1,1,1,1,0,0,22,2,1,3,5,8,5,12,12,0,0,10,10,2,513.0,2,3,4,2,2,3,3,56.0,6,64.0,1198.0,1318.0,2,4,1,3,7.191429330036379,1203,0,7.836369760545124,0.0,0.0,2,1,4,1,2,9,4,1,1,4,12.0,2,3.0,752.0,1,2,2,222,98,0,0,0,0,0,11,2007,2,3,12.577636201962656
761,20,3,4.248495242049359,9.116029692504942,1,0,1,1,0,0,8,2,1,3,3,6,6,50,50,2,0,2,1,1,0.0,1,3,2,1,2,1,1,612.0,5,0.0,252.0,864.0,2,4,1,3,6.761572768804055,0,0,6.761572768804055,0.0,0.0,1,0,2,1,1,5,4,0,1,2,1.0,1,1.0,300.0,2,1,2,0,0,0,0,0,0,450,10,2009,2,3,11.755871643580617
762,30,1,4.0943445622221,8.840869624091395,1,0,1,1,2,0,3,1,1,3,3,5,5,85,59,0,0,2,1,1,0.0,1,3,4,1,2,2,3,405.0,5,0.0,740.0,1145.0,2,2,1,3,7.170888478512505,0,0,7.170888478512505,0.0,0.0,1,0,2,1,0,5,3,0,1,2,44.0,1,2.0,440.0,1,2,2,0,0,0,0,0,0,0,10,2009,2,3,11.512925464970229
763,60,4,4.276666119016055,9.064157861798101,1,0,1,1,0,0,18,2,1,3,5,7,5,1,1,0,0,10,10,1,0.0,1,3,4,2,2,2,6,24.0,5,0.0,732.0,756.0,2,4,1,3,6.638567789166521,783,0,7.344072850573066,0.0,0.0,2,1,3,1,2,7,4,0,1,4,1.0,1,2.0,614.0,1,2,2,169,45,0,0,0,0,0,6,2010,1,3,12.279323107269766
764,60,3,4.406719247264253,9.151651375627504,1,0,1,1,0,0,22,2,1,3,5,8,5,10,10,0,0,10,10,2,673.0,2,3,4,2,2,2,6,1163.0,5,0.0,89.0,1252.0,2,4,1,3,7.145196134997171,1097,0,7.768533300926033,1.0,0.0,2,1,3,1,2,8,4,1,3,4,10.0,2,3.0,856.0,1,2,2,0,128,0,0,180,0,0,7,2009,2,3,12.727838209334498
765,120,3,3.4011973816621555,9.164191715950203,1,1,1,1,4,0,11,2,1,4,3,8,5,11,10,2,0,8,8,1,0.0,2,2,4,2,3,3,3,437.0,4,1057.0,0.0,1494.0,2,4,1,3,7.309212365692763,0,0,7.309212365692763,1.0,0.0,1,1,2,1,3,6,4,1,3,4,11.0,3,2.0,481.0,1,2,2,0,30,0,0,216,0,0,4,2006,2,3,12.506177237980511
766,20,3,4.31748811353631,9.587886000086213,1,1,1,1,0,0,18,2,1,3,3,9,5,0,0,0,0,10,10,4,284.0,2,3,4,2,2,1,5,0.0,5,0.0,1498.0,1498.0,2,4,1,3,7.317212408359839,0,0,7.317212408359839,0.0,0.0,2,0,2,1,3,6,4,1,3,4,0.0,3,2.0,592.0,1,2,2,0,174,0,0,0,0,0,8,2008,3,4,12.484204257170104
767,60,3,4.382026634673881,9.251578279992428,1,0,1,1,0,0,12,2,1,3,5,7,5,22,22,0,0,6,5,2,42.0,1,3,2,2,2,1,6,394.0,5,0.0,586.0,980.0,2,2,1,3,6.887552571664617,734,0,7.446585099157725,0.0,0.0,2,1,3,1,1,7,4,1,1,4,22.0,1,2.0,496.0,1,2,2,228,66,156,0,0,0,500,3,2010,2,3,12.188417710291453
768,50,3,4.31748811353631,9.434123718577732,1,1,1,1,0,0,9,2,1,3,1,6,7,68,23,0,0,10,10,1,0.0,1,3,2,2,2,2,4,660.0,5,0.0,323.0,983.0,2,4,1,3,6.890609120147166,767,0,7.4673710669175595,1.0,0.0,2,0,4,1,1,7,2,0,1,4,19.0,1,1.0,423.0,1,2,2,245,0,156,0,0,0,1300,7,2008,2,3,11.982929094215963
769,20,3,4.248495242049359,9.116029692504942,1,0,1,1,0,0,14,2,1,3,3,7,5,2,1,2,0,10,10,1,0.0,2,3,4,2,2,1,6,24.0,5,0.0,1836.0,1860.0,2,4,1,3,7.515344571180436,0,0,7.515344571180436,0.0,0.0,2,0,3,1,2,8,4,1,3,4,2.0,3,2.0,484.0,1,2,2,120,33,0,0,0,0,0,10,2006,2,3,12.28690119819279
770,60,3,3.8501476017100584,10.887511696444374,1,3,3,1,4,1,20,2,1,3,5,8,5,7,7,2,0,9,4,2,603.0,3,3,4,2,2,4,4,1416.0,5,0.0,234.0,1650.0,2,4,1,3,7.432483807917119,1589,0,8.095293776844649,1.0,0.0,3,1,4,1,3,12,2,1,3,5,7.0,3,3.0,841.0,1,2,2,503,36,0,0,210,0,0,6,2010,2,3,13.195613839143922
771,85,3,4.23410650459726,8.889032571874742,1,1,1,1,4,0,6,2,1,3,0,5,5,27,27,2,0,2,1,1,0.0,1,3,2,2,2,3,6,685.0,5,0.0,173.0,858.0,2,2,1,3,6.754604099487962,0,0,6.754604099487962,1.0,0.0,1,0,2,1,1,5,4,0,1,2,26.0,1,2.0,576.0,1,2,2,120,0,0,0,0,0,0,4,2009,2,3,11.812289042195847
772,20,3,4.204692619390966,9.09121894106832,1,0,1,1,0,0,5,2,1,3,3,4,5,55,55,0,0,2,1,1,0.0,1,3,2,0,1,1,3,836.0,5,0.0,0.0,836.0,2,2,1,1,7.106606137727303,0,0,7.106606137727303,0.0,0.0,1,0,2,1,1,6,4,0,1,2,55.0,1,2.0,396.0,1,2,2,0,0,0,0,0,0,0,4,2006,0,3,11.532728092266408
773,80,3,4.543294782270004,8.964311948124514,1,0,1,1,0,0,5,2,1,3,4,6,5,34,34,0,0,7,7,1,0.0,1,3,2,1,2,3,4,422.0,1,127.0,480.0,1029.0,2,2,1,3,7.018401799069201,0,0,7.018401799069201,1.0,0.0,1,0,3,1,1,6,4,1,1,2,34.0,1,2.0,672.0,1,2,2,144,0,0,0,0,0,0,3,2010,2,0,11.580584113444043
774,20,3,4.248495242049359,9.225228984469933,1,0,1,1,0,0,8,1,1,3,3,5,5,49,49,0,0,2,1,1,1.0,1,3,2,1,2,1,1,456.0,5,0.0,456.0,912.0,2,4,1,2,6.815639990074331,0,0,6.815639990074331,0.0,0.0,1,0,2,1,1,5,4,0,1,4,49.0,2,1.0,275.0,1,2,2,0,0,0,0,0,0,0,7,2007,0,3,11.648330101976432
775,20,3,4.700480365792417,9.56282655529346,1,0,1,1,1,0,21,2,1,3,3,8,5,1,1,2,0,10,10,2,375.0,2,3,4,2,2,3,5,0.0,5,0.0,1935.0,1935.0,2,3,1,3,7.587310506022615,0,0,7.587310506022615,0.0,0.0,2,0,3,1,2,9,4,1,3,4,1.0,3,3.0,895.0,1,2,2,315,45,0,0,0,0,0,7,2007,3,4,12.886641043883259
776,120,1,3.4657359027997265,8.411832675758411,1,0,1,1,2,0,9,2,1,4,3,6,5,11,11,2,0,10,10,2,320.0,1,3,4,3,2,1,6,866.0,5,0.0,338.0,1204.0,2,4,1,3,7.093404625868766,0,0,7.093404625868766,1.0,0.0,2,0,2,1,1,5,4,0,1,4,11.0,3,2.0,412.0,1,2,2,0,247,0,0,0,0,0,6,2009,2,3,11.99535161421452
777,20,3,4.454347296253507,9.324561516066206,1,1,1,1,0,0,14,2,1,3,3,7,5,1,0,0,0,10,10,2,240.0,2,3,4,2,2,3,6,20.0,5,0.0,1594.0,1614.0,2,4,1,3,7.3864708488298945,0,0,7.3864708488298945,0.0,0.0,2,0,3,1,2,7,4,0,1,4,1.0,2,3.0,865.0,1,2,2,144,59,0,0,0,0,0,7,2006,3,4,12.308177868467327
778,20,3,4.605170185988092,9.499271663828395,1,1,1,1,0,0,6,2,1,3,3,5,5,32,32,2,0,6,7,1,0.0,1,3,2,1,2,1,4,762.0,5,0.0,102.0,864.0,2,2,1,3,6.795705775173514,0,0,6.795705775173514,1.0,0.0,1,0,3,1,1,5,4,1,2,4,32.0,1,2.0,440.0,1,2,2,241,0,0,0,0,0,0,6,2006,2,3,11.867097278690842
779,90,2,4.0943445622221,9.035986984831405,1,0,1,1,0,0,10,1,1,2,3,5,5,30,30,0,0,7,7,2,320.0,1,3,0,1,2,0,0,0.0,0,0.0,0.0,0.0,2,2,1,3,7.61085279039525,0,0,7.61085279039525,0.0,0.0,2,0,4,2,1,10,4,2,1,2,30.0,1,2.0,630.0,1,2,2,0,0,0,0,0,0,0,10,2007,2,3,11.877568578558138
780,90,3,4.356708826689592,9.261983605128021,1,0,1,1,0,0,9,2,1,2,0,6,5,29,29,0,0,7,6,2,90.0,1,3,2,2,2,4,6,975.0,5,0.0,0.0,975.0,2,2,1,3,6.911747300251674,0,0,6.911747300251674,1.0,0.0,1,0,2,1,1,4,4,0,1,4,29.0,1,2.0,504.0,1,2,2,0,0,0,0,0,0,0,5,2006,2,3,11.813030057420567
781,20,3,4.143134726391533,8.971448463693834,1,0,1,1,0,0,13,2,1,3,3,7,5,12,11,0,0,6,5,2,38.0,1,3,4,2,3,1,5,0.0,5,0.0,1237.0,1237.0,2,3,1,3,7.133295954896068,0,0,7.133295954896068,0.0,0.0,2,0,3,1,1,6,4,1,1,4,12.0,3,2.0,402.0,1,2,2,220,21,0,0,0,0,0,6,2007,2,3,12.078239274020289
782,60,3,4.174387269895637,8.875287128108384,1,0,1,1,0,0,10,2,1,3,5,6,5,14,14,0,0,10,10,1,0.0,2,2,4,2,2,1,4,387.0,5,0.0,374.0,761.0,2,4,1,3,6.697034247666484,793,0,7.3796321526095525,0.0,0.0,2,1,3,1,2,7,4,0,1,4,14.0,2,2.0,484.0,1,2,2,0,124,0,0,0,0,0,7,2006,2,3,12.077670930725649
783,20,3,4.204692619390966,9.697999717710333,1,3,1,1,0,0,14,2,1,3,3,7,5,8,7,0,0,10,10,1,0.0,2,3,4,2,2,1,5,0.0,5,0.0,1413.0,1413.0,2,4,1,3,7.265429723253953,0,0,7.265429723253953,0.0,0.0,2,0,3,1,2,6,4,0,1,4,8.0,2,2.0,605.0,1,2,2,0,33,0,0,0,0,0,6,2009,2,3,12.139398512262181
784,85,3,4.23410650459726,9.116139576577355,1,1,1,1,1,0,9,2,1,3,0,5,6,31,31,0,0,7,7,2,104.0,1,2,4,2,2,3,6,1097.0,5,0.0,0.0,1097.0,2,4,1,3,7.01211529430638,0,0,7.01211529430638,1.0,0.0,1,0,1,1,2,4,4,1,1,4,31.0,3,2.0,602.0,1,2,2,303,30,0,0,0,0,0,7,2009,2,3,12.016726473799254
785,75,1,3.5553480614894135,8.748304912379623,1,0,1,1,0,0,4,2,1,3,2,6,6,94,7,0,0,2,4,1,0.0,1,3,2,1,2,1,5,0.0,5,0.0,742.0,742.0,2,4,1,3,6.60934924316738,742,0,7.302496423727326,0.0,0.0,2,0,3,1,1,9,4,1,3,0,1939.0,0,0.0,0.0,1,2,2,0,291,134,0,0,0,0,6,2008,2,3,11.759785542901755
786,20,3,4.23410650459726,9.189116735524555,1,0,1,1,0,0,12,1,1,3,3,6,5,42,42,0,0,8,1,1,0.0,1,3,2,1,2,1,1,251.0,3,630.0,491.0,1372.0,2,2,1,3,7.201916317531627,0,0,7.201916317531627,0.0,0.0,2,0,3,1,1,7,4,1,3,4,42.0,1,2.0,457.0,1,2,2,0,0,0,0,197,0,0,9,2009,2,3,11.992260421644849
787,50,1,4.0943445622221,9.287301413112312,1,0,1,1,0,0,4,0,1,3,1,5,6,95,60,0,0,4,3,1,0.0,1,2,4,0,2,1,3,686.0,5,0.0,0.0,686.0,2,2,1,3,6.873163834212518,686,0,7.409741954080923,1.0,0.0,2,0,4,1,1,7,4,0,1,2,49.0,1,1.0,416.0,1,2,2,0,0,196,0,0,0,1200,6,2010,2,3,11.842229212112828
788,60,3,4.330733340286331,9.224440496354964,1,1,1,1,0,0,10,2,1,3,5,7,5,6,6,0,0,10,10,1,0.0,2,3,4,2,2,1,6,656.0,5,0.0,300.0,956.0,2,4,1,3,6.862757913051401,1128,0,7.642044402873258,1.0,0.0,2,1,4,1,2,8,4,0,1,5,6.0,2,2.0,618.0,1,2,2,0,45,0,0,0,0,0,1,2010,2,3,12.358793732547838
789,20,1,3.912023005428146,8.699514748210191,1,0,1,1,1,0,4,2,1,3,3,4,7,54,8,0,0,4,3,1,0.0,1,3,2,1,2,1,5,0.0,5,0.0,901.0,901.0,2,4,1,3,6.803505257608338,0,0,6.803505257608338,0.0,0.0,1,0,2,1,1,4,4,0,1,2,54.0,1,1.0,281.0,0,2,2,0,0,0,0,0,0,0,8,2008,2,3,11.588960151246226
790,60,3,4.23410650459726,9.40960098282706,1,1,2,1,0,0,17,2,1,3,5,6,8,41,0,0,0,6,5,2,157.0,1,3,2,1,1,4,3,568.0,5,0.0,264.0,832.0,2,3,1,3,6.883462586413092,1111,0,7.643482907077201,0.0,0.0,2,1,5,1,2,9,4,0,1,4,41.0,3,2.0,444.0,1,2,2,133,168,0,0,0,0,0,7,2007,2,3,12.141534124392603
791,120,3,3.7612001156935624,8.065265208897733,1,0,1,1,0,0,15,2,1,4,3,7,5,4,3,0,0,10,10,2,11.0,2,3,4,2,2,1,6,16.0,5,0.0,1129.0,1145.0,2,4,1,3,7.0431599159883405,0,0,7.0431599159883405,0.0,0.0,2,0,2,1,2,5,4,1,3,4,4.0,3,2.0,397.0,1,2,2,100,16,0,0,0,0,0,9,2009,2,3,11.984178313616395
792,80,3,4.23410650459726,9.335474102732949,1,1,1,1,1,0,9,2,1,3,4,6,5,31,31,0,0,6,5,1,0.0,1,3,4,2,2,3,4,539.0,5,0.0,490.0,1029.0,2,2,1,3,6.967909201801884,0,0,6.967909201801884,1.0,0.0,1,0,3,1,1,5,4,2,1,4,31.0,2,2.0,539.0,1,2,2,120,0,0,0,0,0,0,5,2007,2,3,11.896826395162552
793,60,3,4.5217885770490405,9.20230820027892,1,1,1,1,4,0,22,2,1,3,5,7,5,11,10,0,0,4,3,1,0.0,2,3,4,2,2,3,6,862.0,5,0.0,255.0,1117.0,2,4,1,3,7.027314514039777,886,0,7.607381425639791,1.0,0.0,2,1,3,1,1,8,4,1,1,4,10.0,1,2.0,455.0,1,2,2,180,130,0,0,0,0,0,6,2007,2,3,12.50539915757667
794,20,3,4.330733340286331,9.12238309321704,1,0,1,1,0,0,18,2,1,3,3,8,5,0,0,0,0,9,9,4,140.0,2,3,4,2,2,3,5,0.0,5,0.0,1496.0,1496.0,2,4,1,3,7.310550158534422,0,0,7.310550158534422,0.0,0.0,2,0,3,1,2,7,4,0,1,4,0.0,3,2.0,474.0,1,2,2,168,130,0,0,0,0,0,6,2007,3,4,12.323855681186558
795,60,3,4.23410650459726,9.290259995152056,1,1,1,1,1,0,13,2,1,3,5,7,5,14,12,0,0,4,3,1,0.0,2,3,4,2,2,1,5,0.0,5,0.0,712.0,712.0,2,4,1,3,6.990256500493881,809,0,7.546974117516527,0.0,0.0,2,1,3,1,2,7,4,1,1,4,14.0,3,2.0,409.0,1,2,2,143,46,0,0,0,0,500,10,2008,2,3,12.178187442040638
796,60,3,4.248495242049359,9.035986984831405,1,0,1,1,0,0,10,2,1,3,5,6,6,30,29,0,0,6,5,2,130.0,1,3,2,2,2,1,5,0.0,5,0.0,650.0,650.0,2,2,1,3,6.78897174299217,676,0,7.355001921105257,0.0,0.0,2,1,3,1,1,7,4,1,1,4,30.0,1,2.0,476.0,1,2,2,0,50,0,0,204,0,0,4,2010,2,3,12.049418835484797
797,20,3,4.2626798770413155,9.011523512653032,1,0,1,1,0,0,6,2,1,3,3,6,5,30,30,0,0,7,7,2,148.0,1,3,2,1,2,1,5,0.0,5,0.0,660.0,660.0,2,4,1,3,7.158513997329321,0,0,7.158513997329321,0.0,0.0,1,1,3,1,1,7,4,1,1,4,30.0,2,2.0,528.0,1,2,2,138,0,0,0,0,0,0,4,2007,2,3,11.874090314181814
798,20,3,4.04305126783455,8.945984124827898,1,0,1,1,0,0,8,2,1,3,3,5,5,55,55,0,0,10,10,1,0.0,1,3,2,1,2,1,2,570.0,5,0.0,203.0,773.0,2,3,1,3,6.650279048587422,0,0,6.650279048587422,0.0,0.0,1,0,2,1,1,4,4,0,1,4,55.0,1,1.0,240.0,1,2,2,0,0,0,0,0,0,0,4,2008,2,0,11.608235644774552
799,60,3,4.6443908991413725,9.511777409660299,1,0,1,1,0,0,21,2,1,3,5,9,5,1,0,2,0,10,10,4,860.0,3,3,4,3,2,1,5,0.0,5,0.0,1926.0,1926.0,2,4,1,3,7.583756300707112,1174,0,8.0519780789023,0.0,0.0,3,1,4,1,3,11,4,2,3,5,0.0,3,3.0,820.0,1,2,2,144,78,0,0,0,0,0,7,2009,3,4,13.091904169919621
800,50,3,4.0943445622221,8.881836305004146,1,0,1,1,1,0,7,1,1,3,1,5,7,70,57,0,0,2,1,2,252.0,1,3,1,2,2,1,4,569.0,5,0.0,162.0,731.0,2,4,1,3,6.8885724595653635,787,0,7.477604243197589,1.0,0.0,1,1,3,1,2,7,4,2,1,2,68.0,1,1.0,240.0,1,2,2,0,0,264,0,0,0,0,6,2007,2,3,12.072541252905651
801,60,3,4.3694478524670215,9.457044187699406,1,1,3,1,0,1,17,1,1,3,5,6,5,11,11,0,0,10,10,1,0.0,1,3,4,2,2,4,6,462.0,5,0.0,154.0,616.0,2,3,1,3,6.423246963533519,1072,0,7.431299675155903,1.0,0.0,2,1,4,1,2,8,4,0,1,4,11.0,2,2.0,603.0,1,2,2,403,114,185,0,0,0,400,5,2008,2,3,12.206072645530174
802,30,1,3.6888794541139363,8.476371196895983,1,0,1,1,0,0,0,2,1,3,3,4,7,91,17,0,0,4,3,1,0.0,1,3,2,1,2,1,3,197.0,5,0.0,999.0,1196.0,2,4,1,2,7.086737934510577,0,0,7.086737934510577,1.0,0.0,1,0,2,1,1,5,4,0,1,2,50.0,1,2.0,440.0,1,2,2,0,0,0,0,0,0,0,7,2007,2,3,11.607326140391713
803,60,3,4.143134726391533,9.011767474596178,1,0,1,1,0,0,14,2,1,3,5,7,5,3,3,0,0,3,4,1,0.0,2,3,4,2,2,3,6,648.0,5,0.0,80.0,728.0,2,4,1,3,6.590301048196686,728,0,7.283448228756631,1.0,0.0,2,1,3,1,2,7,4,1,3,4,3.0,3,2.0,410.0,1,2,2,36,18,0,0,0,0,0,10,2008,2,3,12.14950229404178
804,60,3,4.672828834461906,9.53899642739739,1,0,1,1,0,0,21,2,1,3,5,9,5,1,0,2,0,10,10,4,424.0,3,3,4,3,2,4,5,0.0,5,0.0,1734.0,1734.0,2,4,1,3,7.458186157340487,1088,0,7.945201132412759,0.0,0.0,3,1,4,1,3,12,4,1,3,5,0.0,2,3.0,1020.0,1,2,2,52,170,0,0,192,0,0,1,2009,3,4,13.275827535915461
805,20,3,4.31748811353631,9.104979856318357,1,0,1,1,0,0,8,2,1,3,3,5,5,52,52,0,0,2,1,1,0.0,1,3,2,1,2,1,3,812.0,5,0.0,124.0,936.0,2,2,1,3,7.028201432058005,0,0,7.028201432058005,0.0,0.0,1,0,2,1,1,5,3,0,1,4,52.0,1,1.0,286.0,1,2,2,0,0,0,0,0,0,0,6,2006,2,2,11.678439903447801
806,20,3,4.51085950651685,9.415238482949043,1,1,1,1,2,0,18,2,1,3,3,7,5,0,0,0,0,10,10,4,256.0,2,3,4,2,2,1,5,0.0,5,0.0,1417.0,1417.0,2,4,1,3,7.2640301428995295,0,0,7.2640301428995295,0.0,0.0,2,0,3,1,3,6,4,0,1,4,0.0,2,2.0,554.0,1,2,2,0,60,0,0,0,0,0,7,2008,3,4,12.33569641332368
807,80,3,4.31748811353631,9.185022563991893,1,0,1,1,0,0,8,2,1,3,4,5,5,39,39,0,0,10,10,1,0.0,1,3,4,1,2,3,4,400.0,2,480.0,100.0,980.0,2,3,1,3,6.887552571664617,0,0,6.887552571664617,0.0,0.0,2,0,3,1,1,6,4,0,1,4,39.0,3,1.0,384.0,1,2,2,68,0,0,0,0,0,0,10,2006,2,3,11.816726919301892
808,70,3,4.969813299576001,9.970398257818754,1,0,1,1,0,0,3,2,1,3,5,5,6,86,5,0,0,2,1,1,0.0,1,3,2,1,2,4,6,1309.0,5,0.0,15.0,1324.0,2,4,1,3,6.977281341630747,504,0,7.362645270417825,2.0,0.0,1,1,3,1,2,6,4,1,1,4,86.0,2,2.0,528.0,1,2,2,0,312,0,0,0,0,0,5,2009,2,3,12.31716669303576
